Cod_Comunidad,Comunidad,Cod_Provincia,Provincia,Codigo,Municipio,Hombres,Mujeres,Habitantes,Latitud,Longitud,Altitud
12,12 Galicia,36,36 Pontevedra,36011,36011 Cerdedo,0,0,0,42.53204,-8.391931,356.6336
12,12 Galicia,36,36 Pontevedra,36902,36902 Cerdedo-Cotobade,2783,2922,5705,42.4667,-8.6333,319.0
12,12 Galicia,36,36 Pontevedra,36012,36012 Cotobade,0,0,0,42.46667,-8.466667,447.3216
12,12 Galicia,36,36 Pontevedra,36013,36013 Covelo,1258,1164,2422,42.23195,-8.363334,380.7574
12,12 Galicia,36,36 Pontevedra,36014,36014 Crecente,950,988,1938,42.15374,-8.223059,197.8595
12,12 Galicia,36,36 Pontevedra,36015,36015 Cuntis,2146,2369,4515,42.63263,-8.563463,160.0568
12,12 Galicia,36,36 Pontevedra,36016,36016 Dozón,509,476,985,42.57058,-8.04944,748.7759
12,12 Galicia,36,36 Pontevedra,36017,"36017 Estrada, A",9672,10467,20139,42.68958,-8.491302,302.9033
12,12 Galicia,36,36 Pontevedra,36018,36018 Forcarei,1492,1635,3127,42.59233,-8.350904,592.3196
12,12 Galicia,36,36 Pontevedra,36019,36019 Fornelos de Montes,796,841,1637,42.34055,-8.453166,331.3943
12,12 Galicia,36,36 Pontevedra,36021,36021 Gondomar,7516,7587,15103,42.11078,-8.761466,17.18025
12,12 Galicia,36,36 Pontevedra,36022,"36022 Grove, O",5315,5506,10821,42.49366,-8.865339,14.24437
12,12 Galicia,36,36 Pontevedra,36023,"36023 Guarda, A",4907,5134,10041,41.90252,-8.873672,41.92845
12,12 Galicia,36,36 Pontevedra,36901,"36901 Illa de Arousa, A",2399,2450,4849,42.56406,-8.873684,0.0
12,12 Galicia,36,36 Pontevedra,36024,36024 Lalín,9921,10356,20277,42.66137,-8.110957,557.2646
12,12 Galicia,36,36 Pontevedra,36025,"36025 Lama, A",1260,1255,2515,42.11277,-8.302681,97.33536
12,12 Galicia,36,36 Pontevedra,36026,36026 Marín,11902,12252,24154,42.39147,-8.699853,19.78863
12,12 Galicia,36,36 Pontevedra,36027,36027 Meaño,2569,2695,5264,42.45,-8.783333,118.3362
12,12 Galicia,36,36 Pontevedra,36028,36028 Meis,2254,2449,4703,42.51667,-8.7,58.83432
12,12 Galicia,36,36 Pontevedra,36029,36029 Moaña,9395,9920,19315,42.28551,-8.749413,129.5525
12,12 Galicia,36,36 Pontevedra,36030,36030 Mondariz,2198,2227,4425,42.23425,-8.455334,117.1311
12,12 Galicia,36,36 Pontevedra,36031,36031 Mondariz-Balneario,358,353,711,42.22697,-8.465821,62.12397
12,12 Galicia,36,36 Pontevedra,36032,36032 Moraña,2008,2102,4110,42.56186,-8.560328,381.2427
12,12 Galicia,36,36 Pontevedra,36033,36033 Mos,7443,7709,15152,42.19545,-8.654388,212.5747
12,12 Galicia,36,36 Pontevedra,36034,"36034 Neves, As",1809,1869,3678,42.08818,-8.415079,162.8347
12,12 Galicia,36,36 Pontevedra,36035,36035 Nigrán,8960,9248,18208,42.1452,-8.807062,56.04147
12,12 Galicia,36,36 Pontevedra,36036,36036 Oia,1532,1548,3080,42.00307,-8.875215,24.84615
12,12 Galicia,36,36 Pontevedra,36037,36037 Pazos de Borbén,1467,1535,3002,42.29383,-8.531596,236.8124
12,12 Galicia,36,36 Pontevedra,36041,36041 Poio,8560,8865,17425,42.44446,-8.715083,195.026
12,12 Galicia,36,36 Pontevedra,36043,36043 Ponte Caldelas,2675,2905,5580,42.38924,-8.503109,292.4084
12,12 Galicia,36,36 Pontevedra,36042,36042 Ponteareas,11231,11965,23196,42.17637,-8.502382,41.39864
12,12 Galicia,36,36 Pontevedra,36044,36044 Pontecesures,1506,1582,3088,42.71667,-8.65,19.25962
12,12 Galicia,36,36 Pontevedra,36038,36038 Pontevedra,39218,43859,83077,42.43362,-8.648053,18.60786
12,12 Galicia,36,36 Pontevedra,36039,"36039 Porriño, O",10165,10546,20711,42.16036,-8.619299,40.00508
12,12 Galicia,36,36 Pontevedra,36040,36040 Portas,1346,1435,2781,42.58333,-8.666667,129.5794
12,12 Galicia,36,36 Pontevedra,36045,36045 Redondela,14006,14970,28976,42.28379,-8.607425,15.94175
12,12 Galicia,36,36 Pontevedra,36046,36046 Ribadumia,2523,2689,5212,42.51466,-8.757588,26.51637
12,12 Galicia,36,36 Pontevedra,36047,36047 Rodeiro,1138,1106,2244,42.64951,-7.949817,630.3114
12,12 Galicia,36,36 Pontevedra,36048,"36048 Rosal, O",3215,3294,6509,41.93539,-8.83549,28.4151
12,12 Galicia,36,36 Pontevedra,36049,36049 Salceda de Caselas,4698,4732,9430,42.10196,-8.558377,75.80363
12,12 Galicia,36,36 Pontevedra,36050,36050 Salvaterra de Miño,5251,5220,10471,42.08197,-8.499002,32.76922
12,12 Galicia,36,36 Pontevedra,36051,36051 Sanxenxo,8868,9046,17914,42.39948,-8.806928,7.093974
12,12 Galicia,36,36 Pontevedra,36052,36052 Silleda,4363,4507,8870,42.69791,-8.248382,483.7768
12,12 Galicia,36,36 Pontevedra,36053,36053 Soutomaior,3797,3787,7584,42.333,-8.567,118.3894
12,12 Galicia,36,36 Pontevedra,36054,36054 Tomiño,6916,6866,13782,41.98744,-8.745583,40.81437
12,12 Galicia,36,36 Pontevedra,36055,36055 Tui,8517,8937,17454,42.04621,-8.643768,43.46014
12,12 Galicia,36,36 Pontevedra,36056,36056 Valga,2770,2901,5671,42.69431,-8.639425,45.98117
12,12 Galicia,36,36 Pontevedra,36057,36057 Vigo,138336,155641,293977,42.23136,-8.712447,104.1391
12,12 Galicia,36,36 Pontevedra,36059,36059 Vila de Cruces,2530,2503,5033,42.79403,-8.170012,476.3511
12,12 Galicia,36,36 Pontevedra,36058,36058 Vilaboa,2880,2989,5869,42.34724,-8.646326,72.6324
12,12 Galicia,36,36 Pontevedra,36060,36060 Vilagarcía de Arousa,18062,19699,37761,42.59387,-8.765963,11.04834
12,12 Galicia,36,36 Pontevedra,36061,36061 Vilanova de Arousa,4991,5234,10225,42.56221,-8.82772,5.737418
8,08 Castilla La Mancha,13,13 Ciudad Real,13001,13001 Abenójar,684,640,1324,38.87935,-4.357778,615.0128
8,08 Castilla La Mancha,13,13 Ciudad Real,13002,13002 Agudo,808,796,1604,38.97897,-4.873152,570.6345
8,08 Castilla La Mancha,13,13 Ciudad Real,13003,13003 Alamillo,239,222,461,38.67694,-4.789592,446.2332
8,08 Castilla La Mancha,13,13 Ciudad Real,13004,13004 Albaladejo,522,481,1003,38.61805,-2.806261,929.5974
8,08 Castilla La Mancha,13,13 Ciudad Real,13006,13006 Alcoba,289,278,567,39.26086,-4.476836,639.0863
8,08 Castilla La Mancha,13,13 Ciudad Real,13007,13007 Alcolea de Calatrava,693,668,1361,38.98661,-4.115491,651.9843
8,08 Castilla La Mancha,13,13 Ciudad Real,13008,13008 Alcubillas,214,204,418,38.75202,-3.134632,805.7009
8,08 Castilla La Mancha,13,13 Ciudad Real,13005,13005 Alcázar de San Juan,15279,16103,31382,39.38993,-3.210137,645.0808
8,08 Castilla La Mancha,13,13 Ciudad Real,13009,13009 Aldea del Rey,801,776,1577,38.73823,-3.839462,668.0
8,08 Castilla La Mancha,13,13 Ciudad Real,13010,13010 Alhambra,496,473,969,38.89945,-3.053446,862.3749
8,08 Castilla La Mancha,13,13 Ciudad Real,13012,13012 Almadenejos,201,192,393,38.73867,-4.711933,522.0008
8,08 Castilla La Mancha,13,13 Ciudad Real,13011,13011 Almadén,2368,2534,4902,38.77537,-4.839919,575.5337
8,08 Castilla La Mancha,13,13 Ciudad Real,13013,13013 Almagro,4493,4556,9049,38.8909,-3.706416,649.1187
8,08 Castilla La Mancha,13,13 Ciudad Real,13014,13014 Almedina,265,217,482,38.6237,-2.956199,895.957
8,08 Castilla La Mancha,13,13 Ciudad Real,13015,13015 Almodóvar del Campo,2871,2835,5706,38.70892,-4.17864,673.6144
8,08 Castilla La Mancha,13,13 Ciudad Real,13016,13016 Almuradiel,373,379,752,38.51264,-3.49485,808.8304
8,08 Castilla La Mancha,13,13 Ciudad Real,13017,13017 Anchuras,149,125,274,39.48024,-4.835894,548.6761
8,08 Castilla La Mancha,13,13 Ciudad Real,13903,13903 Arenales de San Gregorio,325,292,617,39.31037,-3.026801,645.2104
8,08 Castilla La Mancha,13,13 Ciudad Real,13018,13018 Arenas de San Juan,530,505,1035,39.21769,-3.502934,627.8014
8,08 Castilla La Mancha,13,13 Ciudad Real,13019,13019 Argamasilla de Alba,3512,3413,6925,39.12871,-3.088472,676.2275
8,08 Castilla La Mancha,13,13 Ciudad Real,13020,13020 Argamasilla de Calatrava,2918,2884,5802,38.72688,-4.080076,677.0089
8,08 Castilla La Mancha,13,13 Ciudad Real,13021,13021 Arroba de los Montes,220,186,406,39.15376,-4.543957,623.9471
8,08 Castilla La Mancha,13,13 Ciudad Real,13022,13022 Ballesteros de Calatrava,186,175,361,38.83735,-3.943273,660.202
8,08 Castilla La Mancha,13,13 Ciudad Real,13023,13023 Bolaños de Calatrava,6238,5829,12067,38.90565,-3.666354,649.2621
8,08 Castilla La Mancha,13,13 Ciudad Real,13024,13024 Brazatortas,531,470,1001,38.66077,-4.296044,712.3827
8,08 Castilla La Mancha,13,13 Ciudad Real,13025,13025 Cabezarados,160,137,297,38.84591,-4.297102,687.0
8,08 Castilla La Mancha,13,13 Ciudad Real,13026,13026 Cabezarrubias del Puerto,256,232,488,38.61497,-4.184207,737.0226
8,08 Castilla La Mancha,13,13 Ciudad Real,13027,13027 Calzada de Calatrava,1865,1862,3727,38.70487,-3.777296,648.8996
8,08 Castilla La Mancha,13,13 Ciudad Real,13028,13028 Campo de Criptana,6491,6441,12932,39.40229,-3.12215,697.7733
8,08 Castilla La Mancha,13,13 Ciudad Real,13030,13030 Caracuel de Calatrava,81,53,134,38.84585,-4.063596,643.8336
8,08 Castilla La Mancha,13,13 Ciudad Real,13032,13032 Carrizosa,557,549,1106,38.84157,-2.992662,822.2133
8,08 Castilla La Mancha,13,13 Ciudad Real,13031,13031 Carrión de Calatrava,1642,1591,3233,39.01838,-3.817681,618.5354
8,08 Castilla La Mancha,13,13 Ciudad Real,13033,13033 Castellar de Santiago,899,863,1762,38.54034,-3.278269,830.7982
8,08 Castilla La Mancha,13,13 Ciudad Real,13029,13029 Cañada de Calatrava,59,44,103,38.85429,-4.023607,644.0776
8,08 Castilla La Mancha,13,13 Ciudad Real,13038,13038 Chillón,857,916,1773,38.79689,-4.867012,526.6155
8,08 Castilla La Mancha,13,13 Ciudad Real,13034,13034 Ciudad Real,35946,39963,75909,38.9861,-3.927263,636.7003
8,08 Castilla La Mancha,13,13 Ciudad Real,13035,13035 Corral de Calatrava,552,576,1128,38.8587,-4.080987,594.7799
8,08 Castilla La Mancha,13,13 Ciudad Real,13036,"13036 Cortijos, Los",442,405,847,39.31525,-4.066094,788.311
8,08 Castilla La Mancha,13,13 Ciudad Real,13037,13037 Cózar,470,429,899,38.66079,-3.073008,863.0718
8,08 Castilla La Mancha,13,13 Ciudad Real,13039,13039 Daimiel,8898,8747,17645,39.07178,-3.616573,628.4135
8,08 Castilla La Mancha,13,13 Ciudad Real,13040,13040 Fernán Caballero,489,476,965,39.12474,-3.902586,613.9147
8,08 Castilla La Mancha,13,13 Ciudad Real,13041,13041 Fontanarejo,132,101,233,39.22077,-4.517357,648.4183
8,08 Castilla La Mancha,13,13 Ciudad Real,13042,13042 Fuencaliente,522,479,1001,38.40664,-4.304459,684.3738
8,08 Castilla La Mancha,13,13 Ciudad Real,13043,13043 Fuenllana,110,90,200,38.75436,-2.960031,909.6342
8,08 Castilla La Mancha,13,13 Ciudad Real,13044,13044 Fuente el Fresno,1570,1477,3047,39.23047,-3.774781,694.6024
8,08 Castilla La Mancha,13,13 Ciudad Real,13045,13045 Granátula de Calatrava,331,355,686,38.79531,-3.743112,659.4633
8,08 Castilla La Mancha,13,13 Ciudad Real,13046,13046 Guadalmez,352,355,707,38.72717,-4.970738,363.9143
8,08 Castilla La Mancha,13,13 Ciudad Real,13047,13047 Herencia,4315,4144,8459,39.36691,-3.354991,646.795
8,08 Castilla La Mancha,13,13 Ciudad Real,13048,13048 Hinojosas de Calatrava,267,241,508,38.61498,-4.140827,762.2877
8,08 Castilla La Mancha,13,13 Ciudad Real,13049,13049 Horcajo de los Montes,409,386,795,39.32533,-4.649852,586.9252
8,08 Castilla La Mancha,13,13 Ciudad Real,13050,"13050 Labores, Las",290,257,547,39.27458,-3.518604,650.0912
8,08 Castilla La Mancha,13,13 Ciudad Real,13904,13904 Llanos del Caudillo,320,337,657,39.11823,-3.351936,648.3378
8,08 Castilla La Mancha,13,13 Ciudad Real,13051,13051 Luciana,190,170,360,38.98382,-4.292852,541.933
8,08 Castilla La Mancha,13,13 Ciudad Real,13052,13052 Malagón,3878,3876,7754,39.17159,-3.854879,633.9963
8,08 Castilla La Mancha,13,13 Ciudad Real,13053,13053 Manzanares,8794,8951,17745,38.99636,-3.373172,665.636
8,08 Castilla La Mancha,13,13 Ciudad Real,13054,13054 Membrilla,2913,2926,5839,38.97219,-3.348246,667.7634
8,08 Castilla La Mancha,13,13 Ciudad Real,13055,13055 Mestanza,346,311,657,38.57452,-4.071233,742.0979
8,08 Castilla La Mancha,13,13 Ciudad Real,13056,13056 Miguelturra,7963,7871,15834,38.96479,-3.891293,630.9375
8,08 Castilla La Mancha,13,13 Ciudad Real,13057,13057 Montiel,630,567,1197,38.69634,-2.862144,900.929
8,08 Castilla La Mancha,13,13 Ciudad Real,13058,13058 Moral de Calatrava,2572,2531,5103,38.8303,-3.580616,673.0731
8,08 Castilla La Mancha,13,13 Ciudad Real,13059,13059 Navalpino,103,92,195,39.22503,-4.591662,619.7184
8,08 Castilla La Mancha,13,13 Ciudad Real,13060,13060 Navas de Estena,151,131,282,39.49518,-4.520943,666.7495
8,08 Castilla La Mancha,13,13 Ciudad Real,13061,13061 Pedro Muñoz,3823,3744,7567,39.40552,-2.947798,660.1461
8,08 Castilla La Mancha,13,13 Ciudad Real,13062,13062 Picón,358,332,690,39.04976,-4.060833,602.3293
8,08 Castilla La Mancha,13,13 Ciudad Real,13063,13063 Piedrabuena,2217,2128,4345,39.03277,-4.175645,584.9067
8,08 Castilla La Mancha,13,13 Ciudad Real,13064,13064 Poblete,1501,1439,2940,38.93584,-3.981476,625.8102
8,08 Castilla La Mancha,13,13 Ciudad Real,13065,13065 Porzuna,1819,1697,3516,39.14607,-4.153421,649.3252
8,08 Castilla La Mancha,13,13 Ciudad Real,13066,13066 Pozuelo de Calatrava,2033,1861,3894,38.91215,-3.837884,627.6234
8,08 Castilla La Mancha,13,13 Ciudad Real,13067,"13067 Pozuelos de Calatrava, Los",178,167,345,38.90118,-4.169524,581.7253
8,08 Castilla La Mancha,13,13 Ciudad Real,13068,13068 Puebla de Don Rodrigo,620,517,1137,39.08641,-4.620681,501.1769
8,08 Castilla La Mancha,13,13 Ciudad Real,13069,13069 Puebla del Príncipe,341,306,647,38.56878,-2.925579,940.8134
8,08 Castilla La Mancha,13,13 Ciudad Real,13070,13070 Puerto Lápice,428,437,865,39.32433,-3.481053,676.8574
8,08 Castilla La Mancha,13,13 Ciudad Real,13071,13071 Puertollano,21754,23441,45195,38.68604,-4.112146,710.2035
8,08 Castilla La Mancha,13,13 Ciudad Real,13072,13072 Retuerta del Bullaque,481,386,867,39.4612,-4.409563,733.4877
8,08 Castilla La Mancha,13,13 Ciudad Real,13901,"13901 Robledo, El",551,498,1049,39.21893,-4.282607,587.5879
8,08 Castilla La Mancha,13,13 Ciudad Real,13902,13902 Ruidera,263,270,533,38.97551,-2.884297,799.8744
8,08 Castilla La Mancha,13,13 Ciudad Real,13073,13073 Saceruela,262,256,518,38.94388,-4.610203,578.8517
8,08 Castilla La Mancha,13,13 Ciudad Real,13074,13074 San Carlos del Valle,542,529,1071,38.84432,-3.241523,757.9612
8,08 Castilla La Mancha,13,13 Ciudad Real,13075,13075 San Lorenzo de Calatrava,109,88,197,38.47681,-3.824841,765.8392
8,08 Castilla La Mancha,13,13 Ciudad Real,13077,13077 Santa Cruz de Mudela,1926,1945,3871,38.64534,-3.467174,717.6976
8,08 Castilla La Mancha,13,13 Ciudad Real,13076,13076 Santa Cruz de los Cáñamos,223,248,471,38.63758,-2.868243,985.9399
8,08 Castilla La Mancha,13,13 Ciudad Real,13078,13078 Socuéllamos,6128,6029,12157,39.29322,-2.79432,676.6555
8,08 Castilla La Mancha,13,13 Ciudad Real,13080,13080 Solana del Pino,171,161,332,38.46677,-4.072587,740.4377
8,08 Castilla La Mancha,13,13 Ciudad Real,13079,"13079 Solana, La",7796,7429,15225,38.94151,-3.23942,772.6749
8,08 Castilla La Mancha,13,13 Ciudad Real,13081,13081 Terrinches,307,279,586,38.60988,-2.841618,930.9041
8,08 Castilla La Mancha,13,13 Ciudad Real,13082,13082 Tomelloso,18273,18250,36523,39.15775,-3.020807,667.3932
8,08 Castilla La Mancha,13,13 Ciudad Real,13083,13083 Torralba de Calatrava,1535,1540,3075,39.01635,-3.750029,621.1816
8,08 Castilla La Mancha,13,13 Ciudad Real,13084,13084 Torre de Juan Abad,470,474,944,38.58471,-3.060354,828.8683
8,08 Castilla La Mancha,13,13 Ciudad Real,13085,13085 Torrenueva,1350,1319,2669,38.64016,-3.362127,733.0852
8,08 Castilla La Mancha,13,13 Ciudad Real,13086,13086 Valdemanco del Esteras,87,76,163,38.94009,-4.829856,578.7386
8,08 Castilla La Mancha,13,13 Ciudad Real,13087,13087 Valdepeñas,14946,15671,30617,38.76053,-3.384104,710.3396
8,08 Castilla La Mancha,13,13 Ciudad Real,13088,13088 Valenzuela de Calatrava,310,343,653,38.85281,-3.772502,658.9473
8,08 Castilla La Mancha,13,13 Ciudad Real,13089,13089 Villahermosa,851,858,1709,38.75026,-2.871385,959.6011
8,08 Castilla La Mancha,13,13 Ciudad Real,13090,13090 Villamanrique,521,551,1072,38.54818,-2.996742,849.2779
8,08 Castilla La Mancha,13,13 Ciudad Real,13091,13091 Villamayor de Calatrava,304,315,619,38.78881,-4.138183,663.199
8,08 Castilla La Mancha,13,13 Ciudad Real,13094,13094 Villanueva de San Carlos,141,131,272,38.62153,-3.909619,652.488
8,08 Castilla La Mancha,13,13 Ciudad Real,13092,13092 Villanueva de la Fuente,974,909,1883,38.69218,-2.694855,1008.476
8,08 Castilla La Mancha,13,13 Ciudad Real,13093,13093 Villanueva de los Infantes,2375,2410,4785,38.73712,-3.014678,884.9601
8,08 Castilla La Mancha,13,13 Ciudad Real,13095,13095 Villar del Pozo,29,18,47,38.84964,-3.963472,637.9165
8,08 Castilla La Mancha,13,13 Ciudad Real,13096,13096 Villarrubia de los Ojos,4827,4793,9620,39.21914,-3.607883,629.3639
8,08 Castilla La Mancha,13,13 Ciudad Real,13097,13097 Villarta de San Juan,1356,1342,2698,39.24044,-3.422227,626.9672
8,08 Castilla La Mancha,13,13 Ciudad Real,13098,13098 Viso del Marqués,1015,1066,2081,38.52327,-3.562804,781.8405
1,01 Andalucía,11,11 Cádiz,11001,11001 Alcalá de los Gazules,2683,2540,5223,36.46045,-5.723718,158.3963
1,01 Andalucía,11,11 Cádiz,11002,11002 Alcalá del Valle,2484,2452,4936,36.90491,-5.173237,623.3366
1,01 Andalucía,11,11 Cádiz,11003,11003 Algar,721,715,1436,36.65533,-5.657418,213.0833
1,01 Andalucía,11,11 Cádiz,11004,11004 Algeciras,61541,63437,124978,36.12978,-5.447698,22.40544
1,01 Andalucía,11,11 Cádiz,11005,11005 Algodonales,2744,2699,5443,36.88092,-5.405773,370.124
1,01 Andalucía,11,11 Cádiz,11006,11006 Arcos de la Frontera,15482,15564,31046,36.75078,-5.812395,139.2057
1,01 Andalucía,11,11 Cádiz,11007,11007 Barbate,11323,11386,22709,36.19282,-5.918903,15.97273
1,01 Andalucía,11,11 Cádiz,11008,"11008 Barrios, Los",12232,12172,24404,36.18539,-5.492747,25.33697
1,01 Andalucía,11,11 Cádiz,11901,11901 Benalup-Casas Viejas,3660,3568,7228,36.34284,-5.8094,75.25459
1,01 Andalucía,11,11 Cádiz,11009,11009 Benaocaz,404,350,754,36.69952,-5.421263,792.0704
1,01 Andalucía,11,11 Cádiz,11010,11010 Bornos,3756,3777,7533,36.81459,-5.743362,153.5913
1,01 Andalucía,11,11 Cádiz,11011,"11011 Bosque, El",1123,1126,2249,36.75752,-5.506988,273.1861
1,01 Andalucía,11,11 Cádiz,11013,11013 Castellar de la Frontera,1461,1515,2976,36.28621,-5.419937,30.78278
1,01 Andalucía,11,11 Cádiz,11015,11015 Chiclana de la Frontera,44751,45043,89794,36.41915,-6.149412,13.2455
1,01 Andalucía,11,11 Cádiz,11016,11016 Chipiona,9948,9967,19915,36.7408,-6.43587,11.72497
1,01 Andalucía,11,11 Cádiz,11014,11014 Conil de la Frontera,12010,11986,23996,36.27675,-6.088436,33.70992
1,01 Andalucía,11,11 Cádiz,11012,11012 Cádiz,52253,58661,110914,36.52969,-6.292657,15.42415
1,01 Andalucía,11,11 Cádiz,11017,11017 Espera,1888,1889,3777,36.87319,-5.806213,147.471
1,01 Andalucía,11,11 Cádiz,11018,"11018 Gastor, El",858,840,1698,36.85509,-5.323623,600.3022
1,01 Andalucía,11,11 Cádiz,11019,11019 Grazalema,991,1007,1998,36.75837,-5.366071,830.5287
1,01 Andalucía,11,11 Cádiz,11020,11020 Jerez de la Frontera,104071,109617,213688,36.68656,-6.137173,55.74849
1,01 Andalucía,11,11 Cádiz,11021,11021 Jimena de la Frontera,3404,3291,6695,36.43404,-5.453479,131.443
1,01 Andalucía,11,11 Cádiz,11022,"11022 Línea de la Concepción, La",31608,32569,64177,36.16118,-5.348256,10.4049
1,01 Andalucía,11,11 Cádiz,11023,11023 Medina Sidonia,5937,5827,11764,36.46768,-5.927894,246.0372
1,01 Andalucía,11,11 Cádiz,11024,11024 Olvera,3864,4000,7864,36.93525,-5.267688,606.7288
1,01 Andalucía,11,11 Cádiz,11025,11025 Paterna de Rivera,2858,2647,5505,36.52333,-5.866053,125.9705
1,01 Andalucía,11,11 Cádiz,11026,11026 Prado del Rey,2786,2881,5667,36.78968,-5.555545,423.1529
1,01 Andalucía,11,11 Cádiz,11028,11028 Puerto Real,21082,21069,42151,36.52912,-6.191895,11.78617
1,01 Andalucía,11,11 Cádiz,11029,11029 Puerto Serrano,3501,3397,6898,36.92159,-5.545621,162.2749
1,01 Andalucía,11,11 Cádiz,11027,"11027 Puerto de Santa María, El",43978,45982,89960,36.59695,-6.227526,14.76373
1,01 Andalucía,11,11 Cádiz,11030,11030 Rota,14631,14921,29552,36.61699,-6.358202,14.28653
1,01 Andalucía,11,11 Cádiz,11031,11031 San Fernando,45604,48041,93645,36.46572,-6.196626,21.14313
1,01 Andalucía,11,11 Cádiz,11902,11902 San José del Valle,2274,2198,4472,36.60554,-5.798952,142.0624
1,01 Andalucía,11,11 Cádiz,11903,11903 San Martín del Tesorillo,1411,1328,2739,36.2333,-5.7667,137.0
1,01 Andalucía,11,11 Cádiz,11033,11033 San Roque,17025,17165,34190,36.20975,-5.384572,106.1072
1,01 Andalucía,11,11 Cádiz,11032,11032 Sanlúcar de Barrameda,34751,35125,69876,36.77882,-6.354198,11.0011
1,01 Andalucía,11,11 Cádiz,11034,11034 Setenil de las Bodegas,1361,1263,2624,36.86406,-5.181413,555.0465
1,01 Andalucía,11,11 Cádiz,11035,11035 Tarifa,9330,9334,18664,36.01271,-5.602954,14.66109
1,01 Andalucía,11,11 Cádiz,11036,11036 Torre Alháquime,400,398,798,36.91553,-5.234736,471.3644
1,01 Andalucía,11,11 Cádiz,11037,11037 Trebujena,3512,3503,7015,36.86951,-6.176695,72.16942
1,01 Andalucía,11,11 Cádiz,11038,11038 Ubrique,8075,8364,16439,36.67771,-5.446557,326.7233
1,01 Andalucía,11,11 Cádiz,11039,11039 Vejer de la Frontera,6448,6467,12915,36.25331,-5.962856,178.6806
1,01 Andalucía,11,11 Cádiz,11040,11040 Villaluenga del Rosario,233,229,462,36.69587,-5.388137,874.9724
1,01 Andalucía,11,11 Cádiz,11041,11041 Villamartín,6123,6046,12169,36.86132,-5.641834,167.8091
1,01 Andalucía,11,11 Cádiz,11042,11042 Zahara,685,670,1355,36.84053,-5.390547,507.4048
17,17 La Rioja,26,"26 Rioja, La",26002,26002 Agoncillo,720,594,1314,42.44667,-2.290619,346.0684
17,17 La Rioja,26,"26 Rioja, La",26003,26003 Aguilar del Río Alhama,214,212,426,41.9618,-1.994517,642.4493
17,17 La Rioja,26,"26 Rioja, La",26004,26004 Ajamil de Cameros,53,32,85,42.16764,-2.486093,1013.896
17,17 La Rioja,26,"26 Rioja, La",26005,26005 Albelda de Iregua,1991,1864,3855,42.35826,-2.473416,527.8994
17,17 La Rioja,26,"26 Rioja, La",26006,26006 Alberite,1369,1305,2674,42.40607,-2.440523,451.6525
17,17 La Rioja,26,"26 Rioja, La",26007,26007 Alcanadre,345,302,647,42.40578,-2.118423,346.884
